date,open,high,low,close,volume,QAV,trades,TBAV,TQAV
2021-09-20 18:30:00+04:30,2.175,2.181,2.126,2.148,13680561.7,29394296.5071,29279.0,6624620.0,14229150.5357
2021-09-20 19:00:00+04:30,2.148,2.16,2.134,2.153,7091002.3,15223038.2592,15924.0,3313044.1,7113110.6242
2021-09-20 19:30:00+04:30,2.152,2.161,2.121,2.155,7742902.4,16589467.5662,20494.0,3803465.6,8149384.559
2021-09-20 20:00:00+04:30,2.154,2.173,2.131,2.152,6357898.0,13655672.6156,18389.0,3129376.9,6722320.6679
2021-09-20 20:30:00+04:30,2.152,2.166,2.136,2.165,8393503.1,18059098.531,14838.0,4240798.8,9128244.1146
2021-09-20 21:00:00+04:30,2.164,2.176,2.14,2.144,6965682.3,15037054.3465,15183.0,3067181.9,6626637.3314
2021-09-20 21:30:00+04:30,2.144,2.164,2.132,2.163,3588906.9,7704517.4248,10926.0,1785108.9,3835260.9465
2021-09-20 22:00:00+04:30,2.162,2.171,2.143,2.161,3545321.7,7658904.9007,9514.0,1833686.3,3962076.5349
2021-09-20 22:30:00+04:30,2.16,2.169,2.116,2.116,6053092.2,12949937.997,16451.0,2431001.0,5204617.7574
2021-09-20 23:00:00+04:30,2.115,2.125,2.062,2.073,14092343.7,29455941.0577,30946.0,5944295.3,12425577.0133
2021-09-20 23:30:00+04:30,2.073,2.084,2.026,2.044,14621402.3,29981221.955,35918.0,6756541.6,13858704.9929
2021-09-21 00:00:00+04:30,2.043,2.119,2.043,2.114,11628092.5,24234020.7092,32067.0,6524666.8,13599600.1397
2021-09-21 00:30:00+04:30,2.115,2.126,2.067,2.069,5388488.3,11310211.5761,16184.0,2451780.0,5150496.1077
2021-09-21 01:00:00+04:30,2.069,2.087,2.052,2.081,5857617.1,12110347.0009,14677.0,2748440.1,5684600.7808
2021-09-21 01:30:00+04:30,2.082,2.109,2.076,2.104,4722369.8,9893158.9258,13991.0,2607659.7,5463474.7722
2021-09-21 02:00:00+04:30,2.104,2.126,2.089,2.091,4356664.6,9168511.3086,11882.0,1831556.4,3858314.8294
2021-09-21 02:30:00+04:30,2.091,2.143,2.09,2.137,5700553.8,12121363.9919,16180.0,3116596.8,6620943.483
2021-09-21 03:00:00+04:30,2.136,2.149,2.094,2.11,6842700.0,14486393.5524,17005.0,3128942.6,6625837.1361
2021-09-21 03:30:00+04:30,2.11,2.133,2.058,2.058,10311368.3,21492179.1322,23641.0,4958749.8,10336652.8144
2021-09-21 04:00:00+04:30,2.059,2.086,2.054,2.079,6299761.7,13043586.5673,13190.0,2979632.2,6169523.4263
2021-09-21 04:30:00+04:30,2.08,2.082,1.97,2.021,27801713.6,55876571.1428,60926.0,12626026.4,25369972.8644
2021-09-21 05:00:00+04:30,2.021,2.056,1.998,2.015,15083068.7,30605124.0701,31377.0,7501284.8,15226709.8864
2021-09-21 05:30:00+04:30,2.015,2.061,2.009,2.06,6303482.4,12806987.4904,21176.0,3144396.2,6397069.928
2021-09-21 06:00:00+04:30,2.06,2.136,2.054,2.122,16912636.3,35735169.1911,46659.0,8971893.7,18949133.5166
2021-09-21 06:30:00+04:30,2.122,2.153,2.108,2.141,17645339.2,37660077.2861,34806.0,9344794.7,19944532.2651
2021-09-21 07:00:00+04:30,2.141,2.151,2.125,2.141,4687400.4,10023530.2019,15265.0,2484890.9,5313665.7866
2021-09-21 07:30:00+04:30,2.141,2.142,2.118,2.127,4075016.1,8684730.9396,11865.0,1942569.6,4139036.0136
2021-09-21 08:00:00+04:30,2.126,2.127,2.092,2.097,6707104.7,14136585.8722,16832.0,3541815.3,7462448.2951
