date,open,high,low,close,volume,QAV,trades,TBAV,TQAV
2021-09-06 04:30:00+04:30,764.5,767.7,741.2,745.0,27010.282,20272498.1898829,29647.0,12615.561,9470211.3838829
2021-09-06 08:30:00+04:30,745.0,784.0,743.2,782.0,40007.04008,30721328.7938725,58719.0,20528.01308,15764621.1608005
2021-09-06 12:30:00+04:30,782.0,803.6,772.4,776.1,68780.2294,54231880.7344904,88336.0,33818.04156,26650897.1054544
2021-09-06 16:30:00+04:30,776.3,791.4,750.8,782.5,57671.576,44659426.8773,69019.0,29316.86,22701197.8339
2021-09-06 20:30:00+04:30,782.6,790.0,774.6,786.8,19915.109,15616934.8773,25252.0,10611.685,8323101.3286
2021-09-07 00:30:00+04:30,786.7,797.0,780.8,784.5,19879.233,15684582.8058,28190.0,9256.24,7302084.014
2021-09-07 04:30:00+04:30,784.5,787.6,773.2,775.3,17935.983,13990657.7392,23113.0,8378.207,6534922.8508
2021-09-07 08:30:00+04:30,775.4,779.6,756.2,761.6,23256.296,17869145.5478,34270.0,11968.591,9200074.6562
2021-09-07 12:30:00+04:30,761.5,762.5,721.2,737.0,65165.653,48326816.5569,75022.0,32743.646,24287837.6729
2021-09-07 16:30:00+04:30,737.0,741.9,583.1,662.1,148248.92246,99908162.3638133,157507.0,72367.43797,48858452.0831831
2021-09-07 20:30:00+04:30,662.0,688.4,640.7,651.4,88750.303,59235056.2063,80080.0,39210.457,26168736.2331
2021-09-08 00:30:00+04:30,651.5,678.1,647.3,673.4,33002.9,21843837.1615,32803.0,17142.744,11355990.3257
2021-09-08 04:30:00+04:30,673.5,679.6,665.3,669.1,25221.645,16957258.2135,26974.0,13051.278,8771239.1622
2021-09-08 08:30:00+04:30,669.1,678.6,646.7,647.9,33321.606,22024772.7977,31121.0,17638.011,11659041.624
2021-09-08 12:30:00+04:30,647.9,664.7,644.1,659.0,26659.476,17472558.7651,25440.0,13137.457,8609185.7234
2021-09-08 16:30:00+04:30,659.2,665.5,653.3,662.4,21045.439,13877758.125,19004.0,10420.346,6870279.6108
2021-09-08 20:30:00+04:30,662.3,666.9,658.9,662.1,12317.455,8168103.7934,12658.0,6118.688,4057632.3376
2021-09-09 00:30:00+04:30,662.1,670.0,657.3,662.7,12024.853,7972529.3187,12557.0,6102.779,4043437.7964
2021-09-09 04:30:00+04:30,662.8,671.2,655.7,669.8,17565.894,11657768.0654,17398.0,8470.648,5621545.5008
2021-09-09 08:30:00+04:30,670.0,670.8,660.0,669.6,14021.045,9358534.7244,14540.0,7656.062,5110059.6753
2021-09-09 12:30:00+04:30,669.3,673.5,663.1,665.0,13609.461,9091467.4085,14277.0,6796.497,4540408.5824
2021-09-09 16:30:00+04:30,665.0,673.2,655.4,669.4,26684.888,17787776.4426,22571.0,14818.042,9877985.1592
2021-09-09 20:30:00+04:30,669.4,673.1,661.7,662.6,12556.338,8379095.7598,12455.0,5757.588,3842066.6431
2021-09-10 00:30:00+04:30,662.5,666.1,658.5,661.5,7021.797,4648563.9142,7509.0,3771.844,2496963.0439
2021-09-10 04:30:00+04:30,661.4,673.9,658.6,668.8,14721.982,9833203.1328,14968.0,7227.617,4828199.9519
2021-09-10 08:30:00+04:30,668.8,670.2,657.5,659.7,11542.785,7665369.4302,11975.0,6048.856,4016068.5097
2021-09-10 12:30:00+04:30,659.8,662.5,650.1,655.6,16447.885,10774729.6248,14409.0,8654.301,5668199.5578
2021-09-10 16:30:00+04:30,655.8,656.6,624.8,637.8,27723.814,17791025.2955,24704.0,13818.123,8866195.8343
2021-09-10 20:30:00+04:30,637.9,639.1,631.7,636.6,7685.76,4889762.4086,8451.0,3973.142,2528087.6021
2021-09-11 00:30:00+04:30,636.5,639.7,617.9,628.9,11860.489,7431233.7808,13341.0,5932.723,3718337.0046
2021-09-11 04:30:00+04:30,628.8,638.4,625.6,630.4,11258.216,7108806.1191,10701.0,5982.31,3774740.9892
2021-09-11 08:30:00+04:30,630.5,639.4,626.3,631.8,10085.685,6384672.8864,11202.0,5180.068,3278682.6306
2021-09-11 12:30:00+04:30,631.9,643.3,626.4,641.4,9643.228,6138345.1717,11901.0,4973.329,3164464.2236
2021-09-11 16:30:00+04:30,641.4,647.9,641.3,644.1,11052.515,7125785.0128,11805.0,5326.592,3433907.5761
2021-09-11 20:30:00+04:30,644.0,647.9,637.3,638.4,8561.168,5502717.105,9329.0,4099.473,2636185.0998
2021-09-12 00:30:00+04:30,638.4,640.8,630.0,636.1,8240.63,5238399.5088,8214.0,3944.467,2508263.6728
2021-09-12 04:30:00+04:30,636.2,639.7,623.1,632.4,8077.778,5086298.1575,10922.0,3823.721,2408054.7977
2021-09-12 08:30:00+04:30,632.6,634.6,626.9,631.8,5795.21,3655989.8503,7591.0,2549.423,1608826.4218
2021-09-12 12:30:00+04:30,631.8,649.0,629.8,648.9,16100.625,10348100.017,15168.0,9843.839,6330282.2862
