date,open,high,low,close,volume,QAV,trades,TBAV,TQAV
2021-06-15 04:30:00+04:30,1.5769,1.6109,1.5441,1.5552,216159062.78,340383009.234608,486601.0,104746592.24,164958973.675705
2021-06-16 04:30:00+04:30,1.555,1.5754,1.474,1.4851,203580536.01,309694677.494059,499540.0,93774053.58,142766776.008671
2021-06-17 04:30:00+04:30,1.4851,1.5388,1.4568,1.4826,165078770.77,247086065.757767,443396.0,83399822.51,124877057.691481
2021-06-18 04:30:00+04:30,1.4825,1.4927,1.374,1.4163,220933715.72,316537834.823891,460555.0,106710981.21,152808358.803743
2021-06-19 04:30:00+04:30,1.4164,1.4411,1.3834,1.3839,145492869.0,206002750.664394,405822.0,70202160.84,99444817.35121
2021-06-20 04:30:00+04:30,1.384,1.46,1.306,1.4263,269372753.54,373024182.419864,718096.0,130466354.81,180781598.503037
2021-06-21 04:30:00+04:30,1.4262,1.4371,1.1672,1.174,512064782.95,661793161.740104,982646.0,246042837.93,318387669.947357
2021-06-22 04:30:00+04:30,1.1738,1.2634,1.0001,1.1567,907361654.28,1030804095.181762,1461174.0,440575478.11,501411407.282004
2021-06-23 04:30:00+04:30,1.1563,1.31,1.108,1.2512,490479573.3,607806302.675244,776745.0,246274153.8,305359911.671628
2021-06-24 04:30:00+04:30,1.2513,1.3998,1.2006,1.3604,427028527.81,568197037.840652,1036438.0,220530273.91,293277452.855048
2021-06-25 04:30:00+04:30,1.3604,1.3971,1.2431,1.2521,548380704.22,722838979.191731,1112696.0,262948035.01,346869947.738418
2021-06-26 04:30:00+04:30,1.252,1.2923,1.1968,1.2521,307404658.42,380549653.1848,557818.0,151918495.94,188110929.176489
2021-06-27 04:30:00+04:30,1.252,1.3499,1.241,1.338,242097878.29,310315583.603679,445825.0,118975757.96,152583221.647491
2021-06-28 04:30:00+04:30,1.3379,1.3506,1.3042,1.326,220547816.19,292756074.248376,607034.0,107667345.38,142951287.500995
2021-06-29 04:30:00+04:30,1.3261,1.42,1.319,1.373,287571860.2,394907812.3152,571006.0,148138277.77,203465588.494997
2021-06-30 04:30:00+04:30,1.3731,1.3993,1.2825,1.3853,263769140.47,354446349.120819,550586.0,126922605.21,170609951.723542
2021-07-01 04:30:00+04:30,1.3853,1.3862,1.302,1.3313,196824530.3,262447755.020643,468032.0,94858855.07,126531031.318289
2021-07-02 04:30:00+04:30,1.3312,1.3959,1.285,1.3946,235621261.45,315348818.276434,716140.0,118639887.3,158868653.123595
