,Unnamed: 0,actual,predicted,rec,date,open,high,low,close,volume
39,39,1682.19,1714.828979,buy,2021-02-06 03:30:00+03:30,1718.95,1743.67,1645.48,1682.19,297581.0772
40,40,1673.32,1702.065308,buy,2021-02-06 07:30:00+03:30,1682.19,1682.51,1642.94,1673.32,171526.2433
41,41,1679.67,1688.736084,buy,2021-02-06 11:30:00+03:30,1673.21,1718.47,1672.01,1679.67,213440.1178
42,42,1673.04,1683.722778,buy,2021-02-06 15:30:00+03:30,1679.67,1697.52,1663,1673.04,156446.9221
43,43,1707.67,1677.798706,sell,2021-02-06 19:30:00+03:30,1673.04,1719.99,1655.23,1707.67,175524.9943
44,44,1676.35,1687.801392,buy,2021-02-06 23:30:00+03:30,1707.89,1718.68,1671.33,1676.35,135288.9763
45,45,1626.53,1682.421143,buy,2021-02-07 03:30:00+03:30,1676.35,1693,1609.03,1626.53,216461.5658
46,46,1632,1655.286865,buy,2021-02-07 07:30:00+03:30,1626.41,1639.67,1585.44,1632,168724.4935
47,47,1624.91,1638.47937,buy,2021-02-07 11:30:00+03:30,1632.01,1655.77,1613.48,1624.91,144775.568
48,48,1538.21,1627.34436,buy,2021-02-07 15:30:00+03:30,1624.89,1629.39,1525.01,1538.21,306544.1993
49,49,1565.44,1581.800415,sell,2021-02-07 19:30:00+03:30,1538.19,1589.99,1490.46,1565.44,292886.0523
50,50,1611.62,1564.244385,sell,2021-02-07 23:30:00+03:30,1565.64,1621.46,1552.68,1611.62,152342.9892
51,51,1581.46,1578.401123,sell,2021-02-08 03:30:00+03:30,1611.46,1631.31,1563.89,1581.46,149634.3068
52,52,1639.59,1577.466675,sell,2021-02-08 07:30:00+03:30,1581.26,1647.73,1577.67,1639.59,139479.1795
53,53,1660.48,1602.303711,sell,2021-02-08 11:30:00+03:30,1639.52,1665,1625.39,1660.48,143088.6224
54,54,1734.79,1628.571533,sell,2021-02-08 15:30:00+03:30,1660.63,1757,1642.17,1734.79,433032.1784
55,55,1695.96,1676.30249,sell,2021-02-08 19:30:00+03:30,1734.86,1775.57,1679.65,1695.96,272281.6762
56,56,1750.15,1695.531372,sell,2021-02-08 23:30:00+03:30,1695.91,1752.81,1691.32,1750.15,202261.1321
57,57,1735.04,1727.157593,buy,2021-02-09 03:30:00+03:30,1749.68,1766,1708.49,1735.04,177440.5771
58,58,1750.82,1738.519287,sell,2021-02-09 07:30:00+03:30,1735.2,1770,1727.54,1750.82,183694.1022
59,59,1753.4,1749.969604,buy,2021-02-09 11:30:00+03:30,1750.5,1821.88,1725.01,1753.4,332495.8029
60,60,1749,1756.744141,buy,2021-02-09 15:30:00+03:30,1753.4,1769.23,1712.19,1749,189315.4744
61,61,1772.56,1757.436768,sell,2021-02-09 19:30:00+03:30,1749.01,1772.56,1720.38,1772.56,160679.2953
62,62,1769.13,1765.091553,sell,2021-02-09 23:30:00+03:30,1772.56,1791.58,1747.64,1769.13,141446.6441
63,63,1809.45,1768.648804,sell,2021-02-10 03:30:00+03:30,1769.14,1825,1758.24,1809.45,184938.9987
64,64,1810.84,1787.333862,sell,2021-02-10 07:30:00+03:30,1809.45,1825,1766.82,1810.84,178053.2115
65,65,1792.02,1799.251221,buy,2021-02-10 11:30:00+03:30,1810.84,1837.86,1771.85,1792.02,191758.3555
66,66,1714.37,1798.693726,buy,2021-02-10 15:30:00+03:30,1792.02,1792.46,1680,1714.37,381726.4154
67,67,1742.69,1760.009888,buy,2021-02-10 19:30:00+03:30,1714.21,1748.88,1690.8,1742.69,178282.3863
68,68,1740.78,1748.249878,buy,2021-02-10 23:30:00+03:30,1742.72,1758.73,1705.3,1740.78,105172.8874
69,69,1721.86,1740.802856,buy,2021-02-11 03:30:00+03:30,1740.76,1749.01,1703.44,1721.86,78669.51899
70,70,1737.44,1728.492065,sell,2021-02-11 07:30:00+03:30,1721.7,1748.76,1716.94,1737.44,79501.77313
71,71,1763.36,1727.883789,sell,2021-02-11 11:30:00+03:30,1737.18,1789.3,1731.03,1763.36,142357.1172
72,72,1796.17,1740.023438,sell,2021-02-11 15:30:00+03:30,1763.36,1819,1760,1796.17,189057.0706
73,73,1790.66,1763.576172,sell,2021-02-11 19:30:00+03:30,1796.4,1810,1776.13,1790.66,115260.5036
74,74,1785.62,1777.3573,sell,2021-02-11 23:30:00+03:30,1790.77,1808.5,1754.41,1785.62,130233.8434
75,75,1764.57,1781.776611,buy,2021-02-12 03:30:00+03:30,1785.83,1808,1762.98,1764.57,113825.0474
76,76,1768.28,1775.482666,buy,2021-02-12 07:30:00+03:30,1764.56,1773,1739.88,1768.28,118850.4872
77,77,1775.61,1770.130005,sell,2021-02-12 11:30:00+03:30,1768.38,1782.2,1749.5,1775.61,99182.72272
78,78,1789.03,1769.84436,sell,2021-02-12 15:30:00+03:30,1775.61,1802,1750.89,1789.03,193728.1034
79,79,1840.36,1775.078247,sell,2021-02-12 19:30:00+03:30,1789.2,1851.1,1787.08,1840.36,253823.3018
80,80,1840.26,1802.477173,sell,2021-02-12 23:30:00+03:30,1840.36,1864.88,1827.99,1840.26,130190.5441
81,81,1863.87,1823.270874,sell,2021-02-13 03:30:00+03:30,1840.24,1871.72,1840.18,1863.87,128449.803
82,82,1806.6,1844.921753,buy,2021-02-13 07:30:00+03:30,1864.07,1866.19,1805.54,1806.6,123000.2908
83,83,1782.95,1832.280884,buy,2021-02-13 11:30:00+03:30,1806.22,1838.9,1765,1782.95,196237.135
84,84,1816.54,1810.255859,sell,2021-02-13 15:30:00+03:30,1783.01,1823.87,1765,1816.54,135329.8002
85,85,1799.44,1809.28418,buy,2021-02-13 19:30:00+03:30,1816.43,1823,1782.63,1799.44,103254.7519
86,86,1814.96,1802.23999,sell,2021-02-13 23:30:00+03:30,1799.43,1823.99,1787.62,1814.96,81317.29203
87,87,1809.03,1804.553589,sell,2021-02-14 03:30:00+03:30,1815.25,1843.67,1806.85,1809.03,109846.5583
88,88,1831.7,1804.926636,sell,2021-02-14 07:30:00+03:30,1809.03,1850,1800,1831.7,132809.7883
89,89,1831.88,1814.513184,sell,2021-02-14 11:30:00+03:30,1831.63,1847.54,1824.77,1831.88,90803.37275
90,90,1799.05,1821.675659,buy,2021-02-14 15:30:00+03:30,1831.98,1844.28,1784.11,1799.05,161448.6107
91,91,1804.55,1810.445557,buy,2021-02-14 19:30:00+03:30,1799.04,1814,1789.03,1804.55,95435.65071
92,92,1800.42,1805.227539,buy,2021-02-14 23:30:00+03:30,1804.55,1832.2,1800,1800.42,84917.79805
93,93,1727.64,1801.062134,buy,2021-02-15 03:30:00+03:30,1800.03,1813.02,1655.67,1727.64,329266.379
94,94,1749.67,1761.630859,sell,2021-02-15 07:30:00+03:30,1727.64,1759.95,1687.39,1749.67,173637.1486
95,95,1787.48,1748.388062,sell,2021-02-15 11:30:00+03:30,1749.68,1796.28,1740.52,1787.48,123091.4086
96,96,1810.28,1759.862549,sell,2021-02-15 15:30:00+03:30,1787.76,1814.68,1776.44,1810.28,157410.6796
97,97,1824.71,1779.205566,sell,2021-02-15 19:30:00+03:30,1810.32,1834,1805.3,1824.71,123658.4176
98,98,1779.25,1799.981201,buy,2021-02-15 23:30:00+03:30,1824.55,1835.72,1762.65,1779.25,146410.5454
99,99,1822,1792.811646,sell,2021-02-16 03:30:00+03:30,1779.33,1827.28,1744.92,1822,133902.5313
100,100,1797.57,1803.786011,buy,2021-02-16 07:30:00+03:30,1822.16,1827.28,1779.95,1797.57,105952.4281
101,101,1783.13,1801.456909,buy,2021-02-16 11:30:00+03:30,1797.79,1809.7,1777.11,1783.13,103859.2013
102,102,1773.22,1793.255737,buy,2021-02-16 15:30:00+03:30,1783.12,1825,1761.08,1773.22,202077.5265
103,103,1752.08,1783.113403,buy,2021-02-16 19:30:00+03:30,1773.23,1781.51,1724,1752.08,176254.3833
104,104,1781.99,1766.363647,sell,2021-02-16 23:30:00+03:30,1752.01,1784.53,1729.78,1781.99,95447.40459
105,105,1753.61,1768.772461,buy,2021-02-17 03:30:00+03:30,1781.99,1786.27,1742.3,1753.61,95911.79553
106,106,1806.21,1759.422852,sell,2021-02-17 07:30:00+03:30,1753.61,1808,1733.01,1806.21,134951.3039
107,107,1807.6,1775.343994,sell,2021-02-17 11:30:00+03:30,1806.15,1821.93,1789.25,1807.6,137092.0453
108,108,1812,1788.9552,sell,2021-02-17 15:30:00+03:30,1807.6,1842.32,1804,1812,176435.0886
109,109,1837.76,1800.727051,sell,2021-02-17 19:30:00+03:30,1812.18,1840.97,1800,1837.76,117911.857
110,110,1849.88,1818.513672,sell,2021-02-17 23:30:00+03:30,1837.76,1855,1822.63,1849.88,133409.5428
111,111,1891.99,1834.133667,sell,2021-02-18 03:30:00+03:30,1849.7,1919.22,1849.69,1891.99,215406.1053
112,112,1898.85,1862.450073,sell,2021-02-18 07:30:00+03:30,1892.45,1910,1879.24,1898.85,120715.275
113,113,1900.41,1883.886597,sell,2021-02-18 11:30:00+03:30,1898.9,1929,1882.13,1900.41,176924.4598
114,114,1907.91,1895.975586,sell,2021-02-18 15:30:00+03:30,1900.61,1925,1881.07,1907.91,175796.4302
115,115,1922.55,1904.678101,sell,2021-02-18 19:30:00+03:30,1908.16,1940,1906.44,1922.55,127186.5164
116,116,1939.61,1916.003662,sell,2021-02-18 23:30:00+03:30,1922.48,1950.5,1914,1939.61,121198.3152
117,117,1910.21,1928.787109,buy,2021-02-19 03:30:00+03:30,1938.91,1952,1891,1910.21,150402.9943
118,118,1919.1,1922.368042,buy,2021-02-19 07:30:00+03:30,1910.22,1926.91,1895.8,1919.1,114567.5863
119,119,1934.38,1920.271729,sell,2021-02-19 11:30:00+03:30,1919.1,1942.77,1904.02,1934.38,128561.1444
120,120,1929.91,1924.660278,sell,2021-02-19 15:30:00+03:30,1934.39,1940.37,1914.11,1929.91,153019.2912
121,121,1952.88,1925.362915,sell,2021-02-19 19:30:00+03:30,1930.07,1972.82,1930.07,1952.88,141127.8278
122,122,1955,1936.77417,sell,2021-02-19 23:30:00+03:30,1952.84,1966.54,1945.6,1955,105725.5675
123,123,2018.93,1945.05481,sell,2021-02-20 03:30:00+03:30,1955.46,2021.68,1922.51,2018.93,256409.1935
124,124,1984.73,1974.81665,sell,2021-02-20 07:30:00+03:30,2018.43,2042.34,1980,1984.73,193255.2549
125,125,1999.58,1983.270264,sell,2021-02-20 11:30:00+03:30,1984.8,2013.54,1984.8,1999.58,140933.4738
126,126,1978.79,1993.286987,buy,2021-02-20 15:30:00+03:30,1999.57,2036.9,1959.07,1978.79,236498.5549
127,127,1992.56,1988.50293,sell,2021-02-20 19:30:00+03:30,1978.69,2022,1975.52,1992.56,132820.8699
128,128,1913,1991.189331,buy,2021-02-20 23:30:00+03:30,1992.56,1994.67,1803.14,1913,301398.4658
129,129,1933.71,1950.90918,buy,2021-02-21 03:30:00+03:30,1912.9,1956,1883.01,1933.71,156943.7448
130,130,1912.69,1936.882935,buy,2021-02-21 07:30:00+03:30,1933.71,1953.76,1905.05,1912.69,114407.0609
131,131,1961.62,1921.566162,sell,2021-02-21 11:30:00+03:30,1913.08,1975.32,1900.19,1961.62,136697.7191
132,132,1959.9,1932.989258,sell,2021-02-21 15:30:00+03:30,1961.62,1969.8,1936.01,1959.9,126282.3128
133,133,1966.13,1941.461182,sell,2021-02-21 19:30:00+03:30,1959.82,1976.31,1938,1966.13,106766.1476
134,134,1933.53,1950.185425,buy,2021-02-21 23:30:00+03:30,1966.05,1966.05,1901.2,1933.53,115471.2123
135,135,1870.36,1940.692383,buy,2021-02-22 03:30:00+03:30,1933.54,1936.29,1860.15,1870.36,177214.6651
136,136,1886.63,1906.403442,buy,2021-02-22 07:30:00+03:30,1870.35,1891.04,1835,1886.63,181898.4998
137,137,1802.65,1889.746094,buy,2021-02-22 11:30:00+03:30,1886.61,1889.74,1775.11,1802.65,270156.639
138,138,1733.29,1844.021362,buy,2021-02-22 15:30:00+03:30,1802.5,1808.19,1551,1733.29,703543.3583
139,139,1746.42,1775.254639,buy,2021-02-22 19:30:00+03:30,1733.33,1765,1659,1746.42,306309.6129
140,140,1777.58,1750.134399,sell,2021-02-22 23:30:00+03:30,1746.41,1803.59,1741,1777.58,168122.2059
141,141,1679.91,1755.587158,buy,2021-02-23 03:30:00+03:30,1777.42,1782.39,1657.56,1679.91,267125.7759
142,142,1586.64,1717.792603,buy,2021-02-23 07:30:00+03:30,1679.79,1696,1555,1586.64,448422.5664
143,143,1453.07,1650.897583,buy,2021-02-23 11:30:00+03:30,1586.64,1600,1355,1453.07,890131.1825
144,144,1573.99,1544.430786,sell,2021-02-23 15:30:00+03:30,1453.09,1601.04,1425.76,1573.99,515904.1571
145,145,1447.64,1542.147095,buy,2021-02-23 19:30:00+03:30,1573.99,1608.37,1446.07,1447.64,261193.5522
146,146,1577.89,1497.462402,sell,2021-02-23 23:30:00+03:30,1447.89,1579.36,1434.2,1577.89,165060.5867
147,147,1636.57,1523.362305,sell,2021-02-24 03:30:00+03:30,1577.79,1640.56,1500.2,1636.57,239838.6055
148,148,1642.33,1567.589111,sell,2021-02-24 07:30:00+03:30,1636.77,1653.69,1608.04,1642.33,207165.6264
149,149,1677.41,1604.355469,sell,2021-02-24 11:30:00+03:30,1642.33,1712.7,1630.45,1677.41,233674.3256
150,150,1660.45,1644.630005,sell,2021-02-24 15:30:00+03:30,1677.39,1707.65,1588.81,1660.45,332980.3427
151,151,1599.2,1659.326416,buy,2021-02-24 19:30:00+03:30,1660.46,1677.18,1595.84,1599.2,209392.3146
152,152,1623.39,1642.801392,buy,2021-02-24 23:30:00+03:30,1599.2,1629.41,1555,1623.39,161337.6026
153,153,1603.87,1636.82373,buy,2021-02-25 03:30:00+03:30,1623.16,1657.89,1602.11,1603.87,139473.7606
154,154,1633.8,1625.931885,sell,2021-02-25 07:30:00+03:30,1603.87,1647.17,1586.64,1633.8,156761.4354
155,155,1621.93,1629.656982,buy,2021-02-25 11:30:00+03:30,1633.69,1638.23,1577.88,1621.93,155786.1485
156,156,1627.57,1625.950684,buy,2021-02-25 15:30:00+03:30,1621.84,1671.59,1612.03,1627.57,190930.3194
157,157,1585.3,1627.852295,buy,2021-02-25 19:30:00+03:30,1627.37,1636.99,1567.08,1585.3,157488.4474
158,158,1481.75,1610.048706,buy,2021-02-25 23:30:00+03:30,1585.24,1587.84,1459.16,1481.75,232230.6827
159,159,1491.25,1550.333862,buy,2021-02-26 03:30:00+03:30,1482.08,1515.19,1448,1491.25,274724.2012
160,160,1430.39,1514.293091,buy,2021-02-26 07:30:00+03:30,1491.13,1530.76,1400,1430.39,334256.8835
161,161,1483.74,1468.053955,sell,2021-02-26 11:30:00+03:30,1430.59,1494.31,1430.39,1483.74,209420.68
162,162,1532.48,1465.573853,sell,2021-02-26 15:30:00+03:30,1483.74,1541.39,1457.46,1532.48,180075.6706
163,163,1479.5,1488.359375,buy,2021-02-26 19:30:00+03:30,1532.46,1562.25,1474.1,1479.5,171552.0551
164,164,1444.59,1484.496704,buy,2021-02-26 23:30:00+03:30,1479.69,1484.86,1410.33,1444.59,185943.8033
165,165,1490.86,1463.859863,sell,2021-02-27 03:30:00+03:30,1444.56,1517.3,1438.4,1490.86,194438.1245
166,166,1490.3,1471.754028,sell,2021-02-27 07:30:00+03:30,1490.84,1529,1481.79,1490.3,136790.8601
167,167,1469.81,1480.182129,buy,2021-02-27 11:30:00+03:30,1490.32,1493.33,1454.2,1469.81,150279.2105
168,168,1453.55,1475.032837,buy,2021-02-27 15:30:00+03:30,1470.02,1494.98,1445,1453.55,149810.2977
169,169,1512,1464.786987,sell,2021-02-27 19:30:00+03:30,1453.57,1515.02,1445.02,1512,139862.4215
170,170,1458.13,1482.813843,buy,2021-02-27 23:30:00+03:30,1511.99,1523.48,1425,1458.13,156242.1332
171,171,1369.29,1471.877441,buy,2021-02-28 03:30:00+03:30,1458.27,1468.75,1366.43,1369.29,205459.1653
172,172,1342.5,1425.281128,buy,2021-02-28 07:30:00+03:30,1369.29,1398.01,1313.74,1342.5,318218.0004
173,173,1371.53,1380.716064,sell,2021-02-28 11:30:00+03:30,1342.43,1384.53,1342.01,1371.53,173253.853
174,174,1318.22,1369.077637,buy,2021-02-28 15:30:00+03:30,1371.67,1379.9,1293.18,1318.22,269136.1572
175,175,1389.24,1339.049683,sell,2021-02-28 19:30:00+03:30,1318.29,1395,1301.71,1389.24,280190.6462
176,176,1419.18,1352.483887,sell,2021-02-28 23:30:00+03:30,1388.96,1442,1382.25,1419.18,163949.7408
177,177,1434.06,1381.043823,sell,2021-03-01 03:30:00+03:30,1418.67,1456.88,1409.91,1434.06,153113.8449
178,178,1437.74,1407.170044,sell,2021-03-01 07:30:00+03:30,1434.06,1451.92,1420.52,1437.74,115720.6773
179,179,1524.96,1424.851074,sell,2021-03-01 11:30:00+03:30,1437.74,1531,1437.7,1524.96,277769.9332
180,180,1551.73,1471.156006,sell,2021-03-01 15:30:00+03:30,1524.95,1555.32,1509.77,1551.73,235136.3173
181,181,1513.26,1514.514526,buy,2021-03-01 19:30:00+03:30,1551.75,1565,1502.49,1513.26,191474.3371
182,182,1569.86,1524.858643,sell,2021-03-01 23:30:00+03:30,1513.35,1572,1505,1569.86,121480.0685
183,183,1555.48,1551.887329,buy,2021-03-02 03:30:00+03:30,1570,1602.9,1540,1555.48,176457.0133
184,184,1539.03,1561.319092,buy,2021-03-02 07:30:00+03:30,1555.7,1583.26,1530.35,1539.03,122226.9604
185,185,1567.59,1558.215454,sell,2021-03-02 11:30:00+03:30,1538.9,1573.46,1538.23,1567.59,109282.9226
186,186,1553.48,1565.060059,buy,2021-03-02 15:30:00+03:30,1567.59,1592.84,1546.2,1553.48,161008.4495
187,187,1479.91,1562.179443,buy,2021-03-02 19:30:00+03:30,1553.3,1563.94,1468.01,1479.91,330020.5393
188,188,1486.78,1524.785156,buy,2021-03-02 23:30:00+03:30,1479.8,1493.79,1455.52,1486.78,162146.5023
189,189,1522.67,1503.528809,sell,2021-03-03 03:30:00+03:30,1486.79,1526.86,1475.47,1522.67,106997.1689
190,190,1566.35,1506.220215,sell,2021-03-03 07:30:00+03:30,1522.68,1576.2,1521.24,1566.35,131024.4286
191,191,1607.24,1529.043823,sell,2021-03-03 11:30:00+03:30,1566.35,1614.78,1566.35,1607.24,217630.0982
192,192,1600.57,1562.839111,sell,2021-03-03 15:30:00+03:30,1607.28,1656.94,1582.62,1600.57,278431.3848
193,193,1605.93,1583.572144,sell,2021-03-03 19:30:00+03:30,1600.58,1635.96,1587,1605.93,180530.6456
194,194,1567.69,1598.675659,buy,2021-03-03 23:30:00+03:30,1605.93,1613.44,1564.58,1567.69,140232.5886
195,195,1555.08,1589.03186,buy,2021-03-04 03:30:00+03:30,1567.68,1624.87,1550,1555.08,149180.754
196,196,1571.53,1575.619629,sell,2021-03-04 07:30:00+03:30,1555.06,1572.24,1535.21,1571.53,143085.1707
197,197,1561.59,1570.358276,buy,2021-03-04 11:30:00+03:30,1571.56,1589.68,1528.01,1561.59,165663.9361
198,198,1577.22,1562.47876,sell,2021-03-04 15:30:00+03:30,1561.62,1602.53,1545.48,1577.22,187438.1003
199,199,1526.71,1565.359009,buy,2021-03-04 19:30:00+03:30,1576.4,1599.84,1506.45,1526.71,203721.1138
200,200,1539.23,1546.234253,sell,2021-03-04 23:30:00+03:30,1526.83,1547.8,1506.36,1539.23,97276.59605
201,201,1481.67,1538.891235,buy,2021-03-05 03:30:00+03:30,1539.22,1541.65,1445.45,1481.67,197825.5091
202,202,1474.17,1507.510864,buy,2021-03-05 07:30:00+03:30,1481.53,1487.21,1461.56,1474.17,121446.5823
203,203,1480.15,1485.757446,sell,2021-03-05 11:30:00+03:30,1474.04,1481.77,1441.66,1480.15,129732.2338
204,204,1481.41,1474.715454,sell,2021-03-05 15:30:00+03:30,1480.24,1514,1460.96,1481.41,177930.8836
205,205,1533.58,1471.568359,sell,2021-03-05 19:30:00+03:30,1481.27,1537.64,1448.52,1533.58,181567.8818
206,206,1528.31,1493.205933,sell,2021-03-05 23:30:00+03:30,1533.58,1548.96,1523.43,1528.31,102283.1992
207,207,1531.7,1509.518677,sell,2021-03-06 03:30:00+03:30,1528.08,1549.19,1518.29,1531.7,50635.84067
208,208,1589.31,1521.368164,sell,2021-03-06 07:30:00+03:30,1531.73,1592.77,1520.05,1589.31,151769.001
209,209,1564.07,1551.300537,sell,2021-03-06 11:30:00+03:30,1589.7,1598,1557.03,1564.07,145062.0655
210,210,1544.41,1561.126953,buy,2021-03-06 15:30:00+03:30,1564.08,1566.05,1513.03,1544.41,161079.7155
211,211,1620.71,1555.708496,sell,2021-03-06 19:30:00+03:30,1544,1627.85,1540.62,1620.71,252386.5554
212,212,1650.35,1584.036377,sell,2021-03-06 23:30:00+03:30,1620.72,1671.58,1620.72,1650.35,252367.7612
213,213,1648.98,1618.361938,sell,2021-03-07 03:30:00+03:30,1650.68,1687,1636.09,1648.98,176496.3117
214,214,1684.54,1640.511475,sell,2021-03-07 07:30:00+03:30,1648.99,1687.41,1646.93,1684.54,108598.0587
215,215,1678.36,1666.836914,sell,2021-03-07 11:30:00+03:30,1684.54,1696,1661.72,1678.36,151175.2379
216,216,1652,1677.887817,buy,2021-03-07 15:30:00+03:30,1678.37,1680,1630.35,1652,153478.4812
217,217,1658.26,1670.277222,buy,2021-03-07 19:30:00+03:30,1651.99,1677.61,1640.84,1658.26,112346.2922
218,218,1726.16,1666.693359,sell,2021-03-07 23:30:00+03:30,1658.16,1734.16,1633,1726.16,146376.3996
219,219,1723.68,1691.570435,sell,2021-03-08 03:30:00+03:30,1726.46,1752.5,1710.87,1723.68,191696.1631
220,220,1690.11,1708.613525,buy,2021-03-08 07:30:00+03:30,1723.7,1755.22,1681.41,1690.11,228443.3105
221,221,1723.5,1704.496338,sell,2021-03-08 11:30:00+03:30,1690.25,1727.74,1664.96,1723.5,183085.6051
222,222,1742.06,1712.951782,sell,2021-03-08 15:30:00+03:30,1723.61,1751.21,1700,1742.06,210014.1712
223,223,1773.6,1725.77417,sell,2021-03-08 19:30:00+03:30,1742.1,1780,1722.35,1773.6,155569.6524
224,224,1833.18,1748.132813,sell,2021-03-08 23:30:00+03:30,1773.61,1843.59,1764.2,1833.18,180902.4976
225,225,1848,1788.313843,sell,2021-03-09 03:30:00+03:30,1833.22,1859.61,1807.14,1848,209728.7714
226,226,1811.44,1820.128662,buy,2021-03-09 07:30:00+03:30,1848.01,1852,1810.34,1811.44,141014.8998
227,227,1827.21,1824.054077,buy,2021-03-09 11:30:00+03:30,1812.26,1840,1809.7,1827.21,132694.7847
228,228,1832.38,1829.591553,sell,2021-03-09 15:30:00+03:30,1827.25,1841.33,1798.2,1832.38,144078.562
229,229,1828.05,1832.116821,buy,2021-03-09 19:30:00+03:30,1832.37,1847.31,1809.77,1828.05,111923.4519
230,230,1870.51,1831.185181,sell,2021-03-09 23:30:00+03:30,1828.05,1870.77,1816.47,1870.51,117789.0088
231,231,1777.33,1847.375244,buy,2021-03-10 03:30:00+03:30,1870.5,1877.69,1757,1777.33,226307.7165
232,232,1806.51,1816.830566,buy,2021-03-10 07:30:00+03:30,1777.52,1815.42,1767.16,1806.51,116066.3623
233,233,1814.86,1808.582642,sell,2021-03-10 11:30:00+03:30,1806.39,1839.96,1797.44,1814.86,120463.4863
234,234,1831,1807.940308,sell,2021-03-10 15:30:00+03:30,1815.03,1850,1809.78,1831,155383.1015
235,235,1838.92,1815.03772,sell,2021-03-10 19:30:00+03:30,1831.04,1870.2,1820.75,1838.92,154017.9274
236,236,1795.12,1824.268677,buy,2021-03-10 23:30:00+03:30,1838.92,1841.96,1762.83,1795.12,164992.0342
237,237,1802.35,1809.345947,sell,2021-03-11 03:30:00+03:30,1795.28,1807.38,1764,1802.35,128981.8799
238,238,1766.37,1801.489258,buy,2021-03-11 07:30:00+03:30,1802.35,1816.49,1765,1766.37,111149.5731
239,239,1779.14,1782.723999,sell,2021-03-11 11:30:00+03:30,1766.79,1781.88,1725,1779.14,188794.6488
240,240,1795.16,1773.512939,sell,2021-03-11 15:30:00+03:30,1779.38,1821,1765.23,1795.16,176258.1562
241,241,1793.48,1778.319824,sell,2021-03-11 19:30:00+03:30,1795.3,1818.54,1779.06,1793.48,157298.7126
242,242,1825.78,1782.819824,sell,2021-03-11 23:30:00+03:30,1793.48,1846.7,1789.28,1825.78,146528.5256
243,243,1818.09,1800.521729,sell,2021-03-12 03:30:00+03:30,1825.78,1841.88,1794.35,1818.09,119430.2522
244,244,1794.36,1808.595703,buy,2021-03-12 07:30:00+03:30,1817.73,1822.37,1786,1794.36,99029.99589
245,245,1773.94,1802.567993,buy,2021-03-12 11:30:00+03:30,1794.21,1804.49,1756,1773.94,151823.2822
246,246,1775.47,1787.740845,buy,2021-03-12 15:30:00+03:30,1773.92,1784.32,1719.72,1775.47,229815.4817
247,247,1739,1776.487305,buy,2021-03-12 19:30:00+03:30,1775.56,1785.48,1739,1739,158880.258
248,248,1766.1,1757.309814,sell,2021-03-12 23:30:00+03:30,1739,1775,1723.22,1766.1,110585.3662
249,249,1759.29,1756.544312,sell,2021-03-13 03:30:00+03:30,1766.13,1768.3,1727.75,1759.29,95409.0819
250,250,1790.17,1753.565796,sell,2021-03-13 07:30:00+03:30,1759.19,1790.61,1748.24,1790.17,83455.96327
251,251,1871.8,1766.179688,sell,2021-03-13 11:30:00+03:30,1790.17,1889.01,1779.67,1871.8,263346.7838
252,252,1876.06,1810.596924,sell,2021-03-13 15:30:00+03:30,1871.8,1900,1848.81,1876.06,197274.0708
253,253,1926.9,1845.023804,sell,2021-03-13 19:30:00+03:30,1876.06,1928.52,1871.91,1926.9,145141.5103
254,254,1922.35,1887.975708,sell,2021-03-13 23:30:00+03:30,1926.9,1944.3,1893.44,1922.35,141655.8163
255,255,1911,1911.559937,buy,2021-03-14 03:30:00+03:30,1922.35,1933.1,1889,1911,116454.205
256,256,1886.12,1918.497803,buy,2021-03-14 07:30:00+03:30,1911.27,1911.27,1880,1886.12,89249.36924
257,257,1878.84,1908.981934,buy,2021-03-14 11:30:00+03:30,1886.11,1907.87,1846.51,1878.84,137893.6858
258,258,1858.01,1896.031494,buy,2021-03-14 15:30:00+03:30,1878.67,1886.37,1846.72,1858.01,104290.7167
259,259,1871.16,1878.095215,sell,2021-03-14 19:30:00+03:30,1858.01,1878.96,1836,1871.16,103310.7893
260,260,1848.1,1870.970215,buy,2021-03-14 23:30:00+03:30,1870.98,1893.95,1846.44,1848.1,86764.87028
261,261,1885.55,1858.444336,sell,2021-03-15 03:30:00+03:30,1848.1,1891.44,1840,1885.55,99878.21727
262,262,1793.82,1865.632202,buy,2021-03-15 07:30:00+03:30,1884.99,1891.76,1771.48,1793.82,224977.7558
263,263,1770,1830.308594,buy,2021-03-15 11:30:00+03:30,1793.82,1809.92,1730,1770,274653.8626
264,264,1765.84,1795.384888,buy,2021-03-15 15:30:00+03:30,1770,1804.54,1745.52,1765.84,191143.3053
265,265,1785.58,1774.720581,sell,2021-03-15 19:30:00+03:30,1765.84,1793.84,1752,1785.58,125041.7019
266,266,1793.48,1771.842773,sell,2021-03-15 23:30:00+03:30,1785.74,1809.65,1777.58,1793.48,109631.9537
267,267,1748.59,1776.036987,buy,2021-03-16 03:30:00+03:30,1793.99,1804.45,1711.68,1748.59,180323.4762
268,268,1799.26,1758.843384,sell,2021-03-16 07:30:00+03:30,1748.59,1803.9,1737,1799.26,154219.4504
269,269,1792.55,1770.768311,sell,2021-03-16 11:30:00+03:30,1799.56,1819.5,1780.96,1792.55,131025.5786
270,270,1803.91,1778.845093,sell,2021-03-16 15:30:00+03:30,1792.63,1807.08,1765.46,1803.91,113637.2741
271,271,1784.08,1788.18042,buy,2021-03-16 19:30:00+03:30,1803.91,1813.76,1761.92,1784.08,110468.6171
