,date,buy,sell,sum,change
1586,2019-02-24,7.0,-3.0,4.0,0.01896606068207851
1587,2019-02-25,7.0,-3.0,4.0,-0.007298633962250611
1588,2019-02-26,7.0,-3.0,4.0,-0.0008589101161080581
1589,2019-02-27,7.0,-3.0,4.0,0.0009706546421408557
1590,2019-02-28,7.0,-3.0,4.0,0.001244774871254739
1591,2019-03-01,7.0,-3.0,4.0,0.0012517668550442451
1592,2019-03-02,7.0,-3.0,4.0,-0.004461026526917933
1593,2019-03-03,7.0,-3.0,4.0,-0.02225493631532105
1594,2019-03-04,4.0,-6.0,-2.0,0.035840973930878706
1595,2019-03-05,8.0,-2.0,6.0,0.0019422224503546914
1596,2019-03-06,6.0,-4.0,2.0,0.0019318285949798675
1597,2019-03-07,7.0,-3.0,4.0,-0.0026467657818523005
1598,2019-03-08,6.0,-4.0,2.0,0.015939510763368192
1599,2019-03-09,7.0,-3.0,4.0,-0.0029555740031208533
1600,2019-03-10,7.0,-3.0,4.0,-0.011735135315651846
1601,2019-03-11,6.0,-4.0,2.0,0.0010060758832219907
1602,2019-03-12,6.0,-4.0,2.0,-0.0006239108503273139
1603,2019-03-13,6.0,-4.0,2.0,0.004518334630400522
1604,2019-03-14,7.0,-3.0,4.0,0.009311558287987243
1605,2019-03-15,7.0,-3.0,4.0,0.022170327495706577
1606,2019-03-16,7.0,-3.0,4.0,-0.005803511274064199
1607,2019-03-17,8.0,-2.0,6.0,0.0018081753840011316
1608,2019-03-18,8.0,-2.0,6.0,0.00959275678676974
1609,2019-03-19,10.0,-0.0,10.0,0.004000336819440342
1610,2019-03-20,10.0,-0.0,10.0,-0.014226238753709097
1611,2019-03-21,9.0,-1.0,8.0,-0.001329909964535414
1612,2019-03-22,10.0,-0.0,10.0,0.002946880598433399
1613,2019-03-23,10.0,-0.0,10.0,-0.003384239457339233
1614,2019-03-24,8.0,-2.0,6.0,-0.014692984696411115
1615,2019-03-25,8.0,-2.0,6.0,0.005553838540957257
1616,2019-03-26,8.0,-2.0,6.0,0.025591789937732257
1617,2019-03-27,10.0,-0.0,10.0,-0.004394101609358603
1618,2019-03-28,10.0,-0.0,10.0,0.007192568964080381
1619,2019-03-29,10.0,-0.0,10.0,0.0020216903008107856
1620,2019-03-30,8.0,-2.0,6.0,-0.0003058103062569817
1621,2019-03-31,8.0,-2.0,6.0,0.012855934320175955
1622,2019-04-01,10.0,-0.0,10.0,0.17356013594788533
1623,2019-04-02,10.0,-0.0,10.0,0.01908737151545914
1624,2019-04-03,10.0,-0.0,10.0,-0.01009911986568246
1625,2019-04-04,10.0,-0.0,10.0,0.023133653837783763
1626,2019-04-05,10.0,-0.0,10.0,0.004593546881722421
1627,2019-04-06,10.0,-0.0,10.0,0.02748707699753772
1628,2019-04-07,10.0,-0.0,10.0,0.017479481411527553
1629,2019-04-08,10.0,-0.0,10.0,-0.016033302777026304
1630,2019-04-09,10.0,-0.0,10.0,0.022976794549256496
1631,2019-04-10,10.0,-0.0,10.0,-0.04884241468951078
1632,2019-04-11,8.0,-2.0,6.0,0.004946456783768927
1633,2019-04-12,8.0,-2.0,6.0,0.0013846760802431746
1634,2019-04-13,8.0,-2.0,6.0,0.013957526872713233
1635,2019-04-14,8.0,-2.0,6.0,-0.01946965543601198
1636,2019-04-15,8.0,-2.0,6.0,0.03324404349954091
1637,2019-04-16,10.0,-0.0,10.0,0.0031283032464857197
1638,2019-04-17,10.0,-0.0,10.0,0.008843926585981654
1639,2019-04-18,10.0,-0.0,10.0,0.0010242285602164447
1640,2019-04-19,10.0,-0.0,10.0,0.00642438434616599
1641,2019-04-20,10.0,-0.0,10.0,-0.004375323675641529
1642,2019-04-21,10.0,-0.0,10.0,0.015962646564549043
1643,2019-04-22,10.0,-0.0,10.0,0.032040260938569265
1644,2019-04-23,10.0,-0.0,10.0,-0.019290850112804958
1645,2019-04-24,10.0,-0.0,10.0,-0.04654296033360583
1646,2019-04-25,8.0,-2.0,6.0,0.013210308720646102
1647,2019-04-26,8.0,-2.0,6.0,-0.002094411790302675
1648,2019-04-27,8.0,-2.0,6.0,0.003198028345213322
1649,2019-04-28,8.0,-2.0,6.0,-0.0071495981195695
1650,2019-04-29,8.0,-2.0,6.0,0.01970022468124477
1651,2019-04-30,8.0,-2.0,6.0,0.009712831031092772
1652,2019-05-01,8.0,-2.0,6.0,0.018988001723804215
1653,2019-05-02,10.0,-0.0,10.0,0.047773352793782475
1654,2019-05-03,10.0,-0.0,10.0,0.010900619402696154
1655,2019-05-04,10.0,-0.0,10.0,-0.0060809407587105735
1656,2019-05-05,10.0,-0.0,10.0,-0.008437513210636904
1657,2019-05-06,10.0,-0.0,10.0,0.014389613944532975
1658,2019-05-07,10.0,-0.0,10.0,0.02623827370459364
1659,2019-05-08,10.0,-0.0,10.0,0.032105750581242765
1660,2019-05-09,10.0,-0.0,10.0,0.03309083467262841
1661,2019-05-10,10.0,-0.0,10.0,0.12947827222954
1662,2019-05-11,10.0,-0.0,10.0,-0.032256387661441344
1663,2019-05-12,10.0,-0.0,10.0,0.12084029760765014
1664,2019-05-13,10.0,-0.0,10.0,0.02296902475640583
1665,2019-05-14,10.0,-0.0,10.0,0.026362395024002172
1666,2019-05-15,10.0,-0.0,10.0,-0.03903135075478925
1667,2019-05-16,10.0,-0.0,10.0,-0.06861381147829526
1668,2019-05-17,10.0,-0.0,10.0,-0.009897676229300711
1669,2019-05-18,10.0,-0.0,10.0,0.12741781612912995
1670,2019-05-19,10.0,-0.0,10.0,-0.0267612444040215
1671,2019-05-20,10.0,-0.0,10.0,-0.0018777719496726464
1672,2019-05-21,10.0,-0.0,10.0,-0.03557071163113823
1673,2019-05-22,10.0,-0.0,10.0,0.02627324600245129
1674,2019-05-23,10.0,-0.0,10.0,0.013388347462754746
1675,2019-05-24,10.0,-0.0,10.0,0.008159425454409952
1676,2019-05-25,10.0,-0.0,10.0,0.07707773831962594
1677,2019-05-26,10.0,-0.0,10.0,0.015284123299954988
1678,2019-05-27,10.0,-0.0,10.0,-0.009745465179959223
1679,2019-05-28,10.0,-0.0,10.0,-0.006935191873132629
1680,2019-05-29,10.0,-0.0,10.0,-0.03926498613880702
1681,2019-05-30,10.0,-0.0,10.0,0.03065450270048964
1682,2019-05-31,10.0,-0.0,10.0,-0.0012228524825669274
1683,2019-06-01,10.0,-0.0,10.0,0.020894565519432806
1684,2019-06-02,10.0,-0.0,10.0,-0.061073482282702374
1685,2019-06-03,8.0,-2.0,6.0,-0.06105791438004593
1686,2019-06-04,8.0,-2.0,6.0,0.015109484838150777
1687,2019-06-05,8.0,-2.0,6.0,-0.00028220113573096395
1688,2019-06-06,7.0,-3.0,4.0,0.028372164281924572
1689,2019-06-07,8.0,-2.0,6.0,-0.011166557339714389
1690,2019-06-08,7.0,-3.0,4.0,-0.03344813967557092
1691,2019-06-09,6.0,-4.0,2.0,0.04061515460744691
1692,2019-06-10,6.0,-4.0,2.0,-0.009076530433291818
1693,2019-06-11,7.0,-3.0,4.0,0.0275165144998466
1694,2019-06-12,8.0,-2.0,6.0,0.010442903870408582
1695,2019-06-13,8.0,-2.0,6.0,0.05624024589138732
1696,2019-06-14,8.0,-2.0,6.0,0.016625807266713588
1697,2019-06-15,8.0,-2.0,6.0,0.01766312031340611
1698,2019-06-16,10.0,-0.0,10.0,0.036229327096723996
1699,2019-06-17,10.0,-0.0,10.0,-0.025598800367437446
1700,2019-06-18,10.0,-0.0,10.0,0.021114710375065737
1701,2019-06-19,10.0,-0.0,10.0,0.027350847511122156
1702,2019-06-20,10.0,-0.0,10.0,0.06480383187545935
1703,2019-06-21,10.0,-0.0,10.0,0.05491957753464538
1704,2019-06-22,10.0,-0.0,10.0,0.014360317651641363
1705,2019-06-23,10.0,-0.0,10.0,0.014346026833304215
1706,2019-06-24,10.0,-0.0,10.0,0.07082074208627076
1707,2019-06-25,10.0,-0.0,10.0,0.10392020008548619
1708,2019-06-26,10.0,-0.0,10.0,-0.14085680726768912
1709,2019-06-27,8.0,-2.0,6.0,0.10950072100061825
1710,2019-06-28,10.0,-0.0,10.0,-0.03610453366451061
1711,2019-06-29,10.0,-0.0,10.0,-0.09550801727133029
1712,2019-06-30,8.0,-2.0,6.0,-0.02163420059099308
1713,2019-07-01,7.0,-3.0,4.0,0.020650116702860544
1714,2019-07-02,8.0,-2.0,6.0,0.10735293401227852
1715,2019-07-03,10.0,-0.0,10.0,-0.062353918960443844
1716,2019-07-04,8.0,-2.0,6.0,-0.021129584913651356
1717,2019-07-05,8.0,-2.0,6.0,0.020958387680729107
1718,2019-07-06,10.0,-0.0,10.0,0.021617058595186478
1719,2019-07-07,10.0,-0.0,10.0,0.07293009428364816
1720,2019-07-08,10.0,-0.0,10.0,0.023429551998514375
1721,2019-07-09,10.0,-0.0,10.0,-0.03318800920564069
1722,2019-07-10,10.0,-0.0,10.0,-0.06563153480094308
1723,2019-07-11,8.0,-2.0,6.0,0.040262155402760014
1724,2019-07-12,8.0,-2.0,6.0,-0.03585036494128224
1725,2019-07-13,7.0,-3.0,4.0,-0.09974390084598894
1726,2019-07-14,7.0,-3.0,4.0,0.062307683223830956
1727,2019-07-15,7.0,-3.0,4.0,-0.13009972953831117
1728,2019-07-16,5.0,-5.0,0.0,0.02280748113057851
1729,2019-07-17,5.0,-5.0,0.0,0.10034036329091234
1730,2019-07-18,5.0,-5.0,0.0,-0.012726782328915776
1731,2019-07-19,5.0,-5.0,0.0,0.022449267204446066
1732,2019-07-20,6.0,-4.0,2.0,-0.015606204107440291
1733,2019-07-21,6.0,-4.0,2.0,-0.024152889576270375
1734,2019-07-22,4.0,-6.0,-2.0,-0.04276653917777584
1735,2019-07-23,3.0,-7.0,-4.0,-0.008973223166798938
1736,2019-07-24,3.0,-7.0,-4.0,0.010183119830918352
1737,2019-07-25,3.0,-7.0,-4.0,-0.004190753530042279
1738,2019-07-26,2.0,-8.0,-6.0,-0.03977851021569234
1739,2019-07-27,2.0,-8.0,-6.0,0.007932599114474082
1740,2019-07-28,2.0,-8.0,-6.0,-0.003529293086854457
1741,2019-07-29,2.0,-8.0,-6.0,0.009273765163670511
1742,2019-07-30,2.0,-8.0,-6.0,0.04977443595298836
1743,2019-07-31,3.0,-7.0,-4.0,0.031137477723709672
1744,2019-08-01,3.0,-7.0,-4.0,0.011395156963816433
1745,2019-08-02,4.0,-6.0,-2.0,0.028859736943685377
1746,2019-08-03,4.0,-6.0,-2.0,0.01371851396685475
1747,2019-08-04,4.0,-6.0,-2.0,0.07615813067400379
1748,2019-08-05,6.0,-4.0,2.0,-0.02773962322315593
1749,2019-08-06,8.0,-2.0,6.0,0.04040712479685493
1750,2019-08-07,10.0,-0.0,10.0,0.0020464361875005554
1751,2019-08-08,10.0,-0.0,10.0,-0.008646764399471318
1752,2019-08-09,10.0,-0.0,10.0,-0.042899336771575536
1753,2019-08-10,8.0,-2.0,6.0,0.01493344402104091
1754,2019-08-11,10.0,-0.0,10.0,-0.012232561581109302
1755,2019-08-12,8.0,-2.0,6.0,-0.04276575121012838
1756,2019-08-13,6.0,-4.0,2.0,-0.07747238805645418
1757,2019-08-14,3.0,-7.0,-4.0,0.02585052179841818
1758,2019-08-15,3.0,-7.0,-4.0,0.0060895785773673605
1759,2019-08-16,3.0,-7.0,-4.0,-0.0137449458541965
1760,2019-08-17,3.0,-7.0,-4.0,0.011148285612706088
1761,2019-08-18,3.0,-7.0,-4.0,0.05511826854062751
1762,2019-08-19,7.0,-3.0,4.0,-0.013999682765027499
1763,2019-08-20,7.0,-3.0,4.0,-0.05808502432058682
1764,2019-08-21,2.0,-8.0,-6.0,-0.0006898901795245882
1765,2019-08-22,3.0,-7.0,-4.0,0.0273327073884293
1766,2019-08-23,3.0,-7.0,-4.0,-0.02382828052527186
1767,2019-08-24,2.0,-8.0,-6.0,-0.002110575043630103
1768,2019-08-25,2.0,-8.0,-6.0,0.02291288970135863
1769,2019-08-26,2.0,-8.0,-6.0,-0.017869397733918713
1770,2019-08-27,1.0,-9.0,-8.0,-0.0423226300132542
1771,2019-08-28,1.0,-9.0,-8.0,-0.025037120156209514
1772,2019-08-29,0.0,-10.0,-10.0,0.009250450168888591
1773,2019-08-30,0.0,-10.0,-10.0,0.0033850434032793864
1774,2019-08-31,0.0,-10.0,-10.0,0.013218884924986574
1775,2019-09-01,0.0,-10.0,-10.0,0.06033939401139832
1776,2019-09-02,1.0,-9.0,-8.0,0.026750333162386175
1777,2019-09-03,1.0,-9.0,-8.0,-0.002734199230516987
1778,2019-09-04,1.0,-9.0,-8.0,-0.0017896052889462277
1779,2019-09-05,2.0,-8.0,-6.0,-0.021013642029600876
1780,2019-09-06,1.0,-9.0,-8.0,0.015835734085277275
1781,2019-09-07,2.0,-8.0,-6.0,-0.007224177491677031
1782,2019-09-08,4.0,-6.0,-2.0,-0.010180916035894771
1783,2019-09-09,5.0,-5.0,0.0,-0.021190088150704223
1784,2019-09-10,1.0,-9.0,-8.0,0.006168113344040993
1785,2019-09-11,1.0,-9.0,-8.0,0.022769346748787278
1786,2019-09-12,3.0,-7.0,-4.0,-0.004762677556560679
1787,2019-09-13,3.0,-7.0,-4.0,-0.00024111150020733607
1788,2019-09-14,2.0,-8.0,-6.0,-0.000997865251615826
1789,2019-09-15,4.0,-6.0,-2.0,-0.00685358656033852
1790,2019-09-16,3.0,-7.0,-4.0,-0.003456475257760827
1791,2019-09-17,5.0,-5.0,0.0,-0.004201080887540454
1792,2019-09-18,2.0,-8.0,-6.0,0.00668418650790259
1793,2019-09-19,3.0,-7.0,-4.0,-0.00825735533562233
1794,2019-09-20,3.0,-7.0,-4.0,-0.01590360487332354
1795,2019-09-21,0.0,-10.0,-10.0,0.005057606120681513
1796,2019-09-22,0.0,-10.0,-10.0,-0.03386842730889217
1797,2019-09-23,0.0,-10.0,-10.0,-0.11396041369808119
1798,2019-09-24,0.0,-10.0,-10.0,-0.015494717598490082
1799,2019-09-25,0.0,-10.0,-10.0,-0.04336346028427163
1800,2019-09-26,0.0,-10.0,-10.0,0.01636635761037164
1801,2019-09-27,0.0,-10.0,-10.0,-0.0007187075732457693
1802,2019-09-28,0.0,-10.0,-10.0,-0.017187842868823355
1803,2019-09-29,0.0,-10.0,-10.0,0.023405512608261514
1804,2019-09-30,0.0,-10.0,-10.0,0.005957196572578649
1805,2019-10-01,0.0,-10.0,-10.0,0.005964758065169384
1806,2019-10-02,0.0,-10.0,-10.0,-0.01585239346196754
1807,2019-10-03,0.0,-10.0,-10.0,-0.006543920837906669
1808,2019-10-04,1.0,-9.0,-8.0,-0.006634092941070757
1809,2019-10-05,0.0,-10.0,-10.0,-0.020038608381421685
1810,2019-10-06,0.0,-10.0,-10.0,0.032231129771502776
1811,2019-10-07,1.0,-9.0,-8.0,-0.002042276721117564
1812,2019-10-08,1.0,-9.0,-8.0,0.0445943248166043
1813,2019-10-09,1.0,-9.0,-8.0,-0.0010780457235489704
1814,2019-10-10,1.0,-9.0,-8.0,-0.030829512593228636
1815,2019-10-11,1.0,-9.0,-8.0,0.0017783297795941344
1816,2019-10-12,1.0,-9.0,-8.0,-0.0018652553436604435
1817,2019-10-13,1.0,-9.0,-8.0,0.006451222954246383
1818,2019-10-14,1.0,-9.0,-8.0,-0.020217757588298135
1819,2019-10-15,0.0,-10.0,-10.0,-0.019236463745586296
1820,2019-10-16,0.0,-10.0,-10.0,0.007006410667019791
1821,2019-10-17,0.0,-10.0,-10.0,-0.016128460795647226
1822,2019-10-18,0.0,-10.0,-10.0,0.0019255772487407619
1823,2019-10-19,0.0,-10.0,-10.0,0.02923149629099253
1824,2019-10-20,1.0,-9.0,-8.0,0.002632251563530419
1825,2019-10-21,1.0,-9.0,-8.0,-0.020078018647546658
1826,2019-10-22,0.0,-10.0,-10.0,-0.06975948008239763
1827,2019-10-23,0.0,-10.0,-10.0,-0.0028188995277987905
1828,2019-10-24,0.0,-10.0,-10.0,0.15576341819219142
1829,2019-10-25,3.0,-7.0,-4.0,0.06746249700888085
1830,2019-10-26,4.0,-6.0,-2.0,0.033179350487415826
1831,2019-10-27,4.0,-6.0,-2.0,-0.03094380546605857
1832,2019-10-28,4.0,-6.0,-2.0,0.018532445017386268
1833,2019-10-29,4.0,-6.0,-2.0,-0.023543518704878585
1834,2019-10-30,4.0,-6.0,-2.0,-0.0006671501654942347
1835,2019-10-31,4.0,-6.0,-2.0,0.0066872072230215185
1836,2019-11-01,4.0,-6.0,-2.0,0.006868865485207598
1837,2019-11-02,6.0,-4.0,2.0,-0.009583483723094921
1838,2019-11-03,4.0,-6.0,-2.0,0.019193395678914982
1839,2019-11-04,6.0,-4.0,2.0,-0.007445856551721697
1840,2019-11-05,4.0,-6.0,-2.0,0.0019644083794718714
1841,2019-11-06,6.0,-4.0,2.0,-0.009968973127138625
1842,2019-11-07,6.0,-4.0,2.0,-0.049924746963020405
1843,2019-11-08,4.0,-6.0,-2.0,0.0009882214352854302
1844,2019-11-09,4.0,-6.0,-2.0,0.027451305853739116
1845,2019-11-10,4.0,-6.0,-2.0,-0.03287917995413414
1846,2019-11-11,4.0,-6.0,-2.0,0.006608292234487445
1847,2019-11-12,4.0,-6.0,-2.0,-0.000839348639785964
1848,2019-11-13,4.0,-6.0,-2.0,-0.011372045937828368
1849,2019-11-14,3.0,-7.0,-4.0,-0.024816282525034983
1850,2019-11-15,3.0,-7.0,-4.0,0.006920467270688846
1851,2019-11-16,3.0,-7.0,-4.0,0.0031827395036707617
1852,2019-11-17,3.0,-7.0,-4.0,-0.031323177631622734
1853,2019-11-18,2.0,-8.0,-6.0,-0.012412693864323754
1854,2019-11-19,2.0,-8.0,-6.0,-0.021797985646929585
1855,2019-11-20,0.0,-10.0,-10.0,-0.04790148564100538
1856,2019-11-21,0.0,-10.0,-10.0,-0.04529421517124066
1857,2019-11-22,0.0,-10.0,-10.0,0.013872152539942784
1858,2019-11-23,0.0,-10.0,-10.0,-0.04729514596195228
1859,2019-11-24,0.0,-10.0,-10.0,0.013935578002902904
1860,2019-11-25,0.0,-10.0,-10.0,0.010108585583885166
1861,2019-11-26,0.0,-10.0,-10.0,0.04340210220840701
1862,2019-11-27,1.0,-9.0,-8.0,-0.009102586211719221
1863,2019-11-28,1.0,-9.0,-8.0,0.03994820611120531
1864,2019-11-29,2.0,-8.0,-6.0,-0.024688539310400714
1865,2019-11-30,2.0,-8.0,-6.0,-0.01920006727494039
1866,2019-12-01,2.0,-8.0,-6.0,-0.01377965634780598
1867,2019-12-02,2.0,-8.0,-6.0,-0.00025167658418445704
1868,2019-12-03,2.0,-8.0,-6.0,-0.009304574605185412
1869,2019-12-04,1.0,-9.0,-8.0,0.027064535400811662
1870,2019-12-05,2.0,-8.0,-6.0,0.013249850848634503
1871,2019-12-06,2.0,-8.0,-6.0,0.0012244885630454672
1872,2019-12-07,2.0,-8.0,-6.0,0.0010729442643413467
1873,2019-12-08,2.0,-8.0,-6.0,-0.02160739579625326
1874,2019-12-09,1.0,-9.0,-8.0,-0.016589846467544467
1875,2019-12-10,1.0,-9.0,-8.0,-0.008339019704783346
1876,2019-12-11,1.0,-9.0,-8.0,0.0035617998109016558
1877,2019-12-12,1.0,-9.0,-8.0,0.003665580670554336
1878,2019-12-13,1.0,-9.0,-8.0,-0.01994732241869479
1879,2019-12-14,0.0,-10.0,-10.0,0.0038777817296591355
1880,2019-12-15,0.0,-10.0,-10.0,-0.03073434209541348
1881,2019-12-16,0.0,-10.0,-10.0,-0.042115565028359336
1882,2019-12-17,0.0,-10.0,-10.0,0.09581901160870765
1883,2019-12-18,2.0,-8.0,-6.0,-0.010163597764501486
1884,2019-12-19,2.0,-8.0,-6.0,0.0022174806884946996
1885,2019-12-20,3.0,-7.0,-4.0,-0.003831336530045637
1886,2019-12-21,3.0,-7.0,-4.0,0.04455890764878134
1887,2019-12-22,3.0,-7.0,-4.0,-0.02076264446329945
1888,2019-12-23,2.0,-8.0,-6.0,-0.004499437589725375
1889,2019-12-24,2.0,-8.0,-6.0,-0.006469956502930807
1890,2019-12-25,2.0,-8.0,-6.0,-0.004974321675561111
1891,2019-12-26,2.0,-8.0,-6.0,0.007061999789968132
1892,2019-12-27,2.0,-8.0,-6.0,0.0038273685515768374
1893,2019-12-28,2.0,-8.0,-6.0,0.014302095883337751
1894,2019-12-29,5.0,-5.0,0.0,-0.017467840398115886
1895,2019-12-30,3.0,-7.0,-4.0,-0.013628967852769902
1896,2019-12-31,2.0,-8.0,-6.0,0.0009140341141342656
1897,2020-01-01,2.0,-8.0,-6.0,-0.029819292086149973
1898,2020-01-02,1.0,-9.0,-8.0,0.05145166337238449
1899,2020-01-03,4.0,-6.0,-2.0,0.008954866886870194
1900,2020-01-04,5.0,-5.0,0.0,8.914796938475078e-05
1901,2020-01-05,5.0,-5.0,0.0,0.04829126004250628
1902,2020-01-06,6.0,-4.0,2.0,0.0507738464980616
1903,2020-01-07,6.0,-4.0,2.0,-0.010268587554151942
1904,2020-01-08,6.0,-4.0,2.0,-0.024850855657345683
1905,2020-01-09,6.0,-4.0,2.0,0.03648690301880553
1906,2020-01-10,6.0,-4.0,2.0,-0.015798168708143323
1907,2020-01-11,6.0,-4.0,2.0,0.019279106456504325
1908,2020-01-12,6.0,-4.0,2.0,-0.005895616666758308
1909,2020-01-13,6.0,-4.0,2.0,0.08393344802424418
1910,2020-01-14,8.0,-2.0,6.0,-0.0023509808912612895
1911,2020-01-15,8.0,-2.0,6.0,-0.009449813499500914
1912,2020-01-16,8.0,-2.0,6.0,0.023527852456582066
1913,2020-01-17,8.0,-2.0,6.0,0.0015422162910907478
1914,2020-01-18,8.0,-2.0,6.0,-0.026452928575337875
1915,2020-01-19,9.0,-1.0,8.0,-0.00558249145835521
1916,2020-01-20,9.0,-1.0,8.0,0.01019353157685865
1917,2020-01-21,9.0,-1.0,8.0,-0.0074341799766211025
1918,2020-01-22,9.0,-1.0,8.0,-0.0316051459238581
1919,2020-01-23,7.0,-3.0,4.0,0.004629616684974636
1920,2020-01-24,7.0,-3.0,4.0,-0.009186846852807906
1921,2020-01-25,7.0,-3.0,4.0,0.027364554352971915
1922,2020-01-26,7.0,-3.0,4.0,0.03640751941822895
1923,2020-01-27,9.0,-1.0,8.0,0.0503680816721781
1924,2020-01-28,9.0,-1.0,8.0,-0.004483577301648944
1925,2020-01-29,9.0,-1.0,8.0,0.020647303093042746
1926,2020-01-30,9.0,-1.0,8.0,-0.01666463149851949
1927,2020-01-31,9.0,-1.0,8.0,0.004528695826190976
1928,2020-02-01,9.0,-1.0,8.0,-0.0051645280066006105
1929,2020-02-02,9.0,-1.0,8.0,-0.005441113304839762
1930,2020-02-03,9.0,-1.0,8.0,-0.012111511572205025
1931,2020-02-04,10.0,-0.0,10.0,0.047104093779089196
1932,2020-02-05,10.0,-0.0,10.0,0.012105773352157456
1933,2020-02-06,10.0,-0.0,10.0,0.006797836445703309
1934,2020-02-07,10.0,-0.0,10.0,0.007061676396530325
1935,2020-02-08,10.0,-0.0,10.0,0.025499406890538756
1936,2020-02-09,10.0,-0.0,10.0,-0.02570632447200416
1937,2020-02-10,10.0,-0.0,10.0,0.03567402510852058
1938,2020-02-11,10.0,-0.0,10.0,0.011541500041181152
1939,2020-02-12,10.0,-0.0,10.0,-0.010814857016957169
1940,2020-02-13,10.0,-0.0,10.0,0.009568503337404222
1941,2020-02-14,10.0,-0.0,10.0,-0.04098978302330536
1942,2020-02-15,8.0,-2.0,6.0,0.004551203926161929
1943,2020-02-16,8.0,-2.0,6.0,-0.02459033156631507
1944,2020-02-17,8.0,-2.0,6.0,0.04663022368998626
1945,2020-02-18,10.0,-0.0,10.0,-0.05014884351029214
1946,2020-02-19,8.0,-2.0,6.0,-0.0025859164307052707
1947,2020-02-20,8.0,-2.0,6.0,0.00811427570400447
1948,2020-02-21,8.0,-2.0,6.0,-0.002401270396948152
1949,2020-02-22,7.0,-3.0,4.0,0.027044300077231798
1950,2020-02-23,8.0,-2.0,6.0,-0.027642741506591073
1951,2020-02-24,7.0,-3.0,4.0,-0.03196519578486534
1952,2020-02-25,5.0,-5.0,0.0,-0.055790951721158666
1953,2020-02-26,5.0,-5.0,0.0,-0.00408460158219659
1954,2020-02-27,5.0,-5.0,0.0,-0.012754184953812753
1955,2020-02-28,3.0,-7.0,-4.0,-0.0084112616720321
1956,2020-02-29,3.0,-7.0,-4.0,-0.004308930650480658
1957,2020-03-01,3.0,-7.0,-4.0,0.035879412180234604
1958,2020-03-02,3.0,-7.0,-4.0,-0.009231886836836845
1959,2020-03-03,3.0,-7.0,-4.0,-0.0037028710653078667
1960,2020-03-04,3.0,-7.0,-4.0,0.03695117162060191
1961,2020-03-05,4.0,-6.0,-2.0,0.0048225958173919725
1962,2020-03-06,4.0,-6.0,-2.0,-0.023303998508421686
1963,2020-03-07,4.0,-6.0,-2.0,-0.08999349287557079
1964,2020-03-08,2.0,-8.0,-6.0,-0.02275148446315234
1965,2020-03-09,2.0,-8.0,-6.0,-0.001756141248583143
1966,2020-03-10,2.0,-8.0,-6.0,0.00021501165137438605
1967,2020-03-11,2.0,-8.0,-6.0,-0.3716953856106434
1968,2020-03-12,1.0,-9.0,-8.0,0.11928067234850137
1969,2020-03-13,1.0,-9.0,-8.0,-0.06530552704797876
1970,2020-03-14,1.0,-9.0,-8.0,0.036910617870330675
1971,2020-03-15,1.0,-9.0,-8.0,-0.07006915677850423
1972,2020-03-16,1.0,-9.0,-8.0,0.04210793857830897
1973,2020-03-17,1.0,-9.0,-8.0,0.0024512036793609138
1974,2020-03-18,1.0,-9.0,-8.0,0.1818775572497764
1975,2020-03-19,2.0,-8.0,-6.0,0.001225199918343911
1976,2020-03-20,2.0,-8.0,-6.0,-0.002212034903032345
1977,2020-03-21,2.0,-8.0,-6.0,-0.05736583889476199
1978,2020-03-22,2.0,-8.0,-6.0,0.10052048662723956
1979,2020-03-23,2.0,-8.0,-6.0,0.04963733434667761
1980,2020-03-24,3.0,-7.0,-4.0,-0.00797955297675923
1981,2020-03-25,3.0,-7.0,-4.0,0.005295181629561219
1982,2020-03-26,3.0,-7.0,-4.0,-0.0367221436072499
1983,2020-03-27,2.0,-8.0,-6.0,-0.035179534204770935
1984,2020-03-28,1.0,-9.0,-8.0,-0.05128819879609736
1985,2020-03-29,1.0,-9.0,-8.0,0.08574723801535455
1986,2020-03-30,1.0,-9.0,-8.0,0.0013690436371400772
1987,2020-03-31,1.0,-9.0,-8.0,0.026112924108560476
1988,2020-04-01,1.0,-9.0,-8.0,0.02828128797173801
1989,2020-04-02,2.0,-8.0,-6.0,-0.00886674041133717
1990,2020-04-03,4.0,-6.0,-2.0,0.01992164313089706
1991,2020-04-04,4.0,-6.0,-2.0,-0.011124520540387373
1992,2020-04-05,4.0,-6.0,-2.0,0.0707764242209672
1993,2020-04-06,4.0,-6.0,-2.0,-0.013114627038595117
1994,2020-04-07,5.0,-5.0,0.0,0.021972543653853815
1995,2020-04-08,8.0,-2.0,6.0,-0.004364446076028039
1996,2020-04-09,8.0,-2.0,6.0,-0.05979058455386421
1997,2020-04-10,3.0,-7.0,-4.0,-0.0009336774280999105
1998,2020-04-11,4.0,-6.0,-2.0,0.01632999467557994
1999,2020-04-12,4.0,-6.0,-2.0,-0.018082418460512395
2000,2020-04-13,4.0,-6.0,-2.0,-0.00038127825634770574
2001,2020-04-14,4.0,-6.0,-2.0,-0.029275847518947296
2002,2020-04-15,4.0,-6.0,-2.0,0.0714674020440842
2003,2020-04-16,6.0,-4.0,2.0,0.0
2004,2020-04-17,-1.0,-11.0,-12.0,0.019792709769898442
2005,2020-04-18,4.0,-6.0,-2.0,-0.009402505300713515
2006,2020-04-19,4.0,-6.0,-2.0,-0.04276646843655252
2007,2020-04-20,4.0,-6.0,-2.0,-0.0002376146268463497
