,date,recommend
0,2021-07-12 14:46:00+04:30,0.4794940260434964
1,2021-07-12 14:47:00+04:30,0.4794940260434964
2,2021-07-12 14:48:00+04:30,0.18619955658133625
3,2021-07-12 14:49:00+04:30,0.5
4,2021-07-12 14:50:00+04:30,0.11376924013111167
5,2021-07-12 14:51:00+04:30,0.11376924013111167
